ID	Intercept	devpressure_0_5_92	dist_interchanges_mi	dist_to_protected_mi	forest_1992_smooth_perc	road_dens_perc	slope
13	-2.07470329239012	0.0418525638187181	-0.0724412079109525	-0.0965204650461992	-0.0144699741011353	0.166589795505169	-0.364145492422719
69	-2.71714640526805	0.0418525638187181	-0.0724412079109525	-0.0965204650461992	-0.0144699741011353	0.166589795505169	-0.364145492422719
