5			
4			
3			
3			
5			
3			
5			
5			
4			
3			
6			
3			
3			
6			
4			
3			
4			
3			
3			
3			
3			
4			
3			
3			
3			
3			
3			
3			
4			
5			
4			
5			
3			
41			
3			
3			
3			
23			
4			
5			
31			
80			
4			
4			
3			
5			
4			
5			
3			
3			
4			
3			
27			
4			
3			
8			
4			
4			
4			
3			
4			
3			
3			
3			
4			
3			
3			
3			
7			
3			
3			
4			
9			
20			
3			
3			
3			
12			
8			
3			
3			
65			
21			
9			
10			
10			
3			
4			
16			
3			
3			
18			
11			
10			
10			
3			
5			
4			
19			
10			
8			
6			
18			
72			
38			
13			
12			
3			
213			
3			
4			
32			
4			
4			
4			
10			
13			
8			
10			
29			
4			
5			
5			
6			
6			
3			
10			
5			
3			
3			
3			
5			
4			
3			
4			
3			
3			
3			
6			
5			
6			
10			
10			
10			
22			
3			
3			
3			
10			
9			
10			
11			
3			
4			
24			
3			
3			
24			
3			
4			
3			
4			
6			
4			
9			
7			
4			
8			
3			
262			
12			
4			
4			
3			
3			
5			
4			
7			
3			
69			
4			
4			
4			
4			
4			
4			
20			
4			
214			
35			
3			
5			
3			
12			
3			
6			
3			
4			
126			
3			
27			
5			
3			
3			
43			
3			
3			
5			
371			
3			
80			
5			
4			
5			
11			
3			
31			
3			
4			
27			
5			
12			
10			
10			
3			
4			
3			
3			
3			
3			
4			
3			
3			
4			
4			
3			
3			
5			
6			
7			
7			
8			
7			
3			
4			
13			
3			
4			
6			
4			
7			
3			
3			
19			
5			
5			
96			
41			
4			
9			
3			
4			
3			
6			
3			
3			
20			
29			
68			
12			
4			
6			
3			
3			
3			
3			
22			
261			
5			
4			
4			
3			
6			
3			
4			
3			
7			
5			
3			
4			
4			
4			
3			
3			
52			
3			
11			
5			
3			
4			
3			
5			
3			
27			
3			
4			
32			
19			
18			
10			
4			
3			
3			
3			
5			
6			
3			
3			
6			
4			
5			
10			
12			
3			
3			
9			
7			
15			
5			
11			
5			
55			
4			
4			
3			
10			
4			
34			
3			
42			
17			
4			
3			
3			
29			
21			
3			
3			
3			
3			
6			
3			
3			
6			
87			
3			
3			
3			
3			
68			
23			
3			
4			
6			
8			
9			
6			
3			
3			
4			
3			
5			
6			
3			
4			
3			
3			
7			
3			
5			
5			
6			
31			
3			
3			
130			
7			
10			
5			
6			
25			
3			
3			
3			
3			
3			
6			
3			
5			
3			
3			
5			
14			
6			
7			
4			
3			
3			
3			
4			
4			
3			
4			
3			
3			
4			
37			
5			
4			
54			
4			
3			
3			
10			
61			
3			
4			
3			
6			
7			
5			
3			
49			
4			
53			
64			
94			
63			
4			
4			
29			
3			
3			
5			
113			
6			
4			
4			
3			
3			
5			
20			
6			
3			
3			
3			
5			
80			
3			
16			
6			
22			
3			
3			
8			
11			
6			
4			
3			
4			
3			
3			
3			
4			
111			
15			
4			
6			
8			
5			
3			
18			
13			
3			
6			
7			
7			
6			
3			
4			
3			
15			
3			
6			
4			
25			
19			
4			
46			
41			
10			
170			
3			
7			
23			
16			
3			
35			
16			
3			
111			
3			
19			
14			
9			
92			
26			
117			
4			
16			
5			
3			
34			
16			
3			
18			
8			
26			
3			
3			
4			
3			
23			
4			
12			
33			
3			
3			
17			
13			
3			
4			
23			
3			
17			
15			
8			
38			
6			
3			
4			
6			
66			
163			
9			
12			
3			
3			
3			
5			
103			
4			
5			
3			
3			
27			
5			
3			
4			
10			
3			
3			
5			
6			
33			
3			
3			
100			
3			
107			
4			
3			
3			
3			
3			
5			
6			
5			
4			
4			
3			
50			
3			
7			
4			
32			
15			
6			
45			
49			
35			
25			
3			
3			
35			
3			
14			
16			
35			
3			
4			
5			
35			
4			
11			
49			
12			
3			
12			
17			
9			
9			
8			
4			
51			
4			
3			
23			
8			
16			
12			
34			
14			
56			
13			
3			
3			
3			
94			
25			
4			
12			
8			
3			
5			
10			
31			
4			
13			
4			
36			
4			
3			
35			
16			
7			
31			
11			
3			
6			
4			
6			
4			
56			
16			
26			
8			
15			
7			
21			
90			
4			
4			
24			
4			
16			
3			
24			
25			
4			
3			
19			
3			
6			
9			
3			
3			
3			
5			
4			
31			
3			
4			
10			
8			
187			
14			
13			
18			
27			
4			
3			
13			
7			
3			
13			
3			
3			
6			
4			
28			
5			
3			
9			
4			
9			
18			
4			
6			
12			
3			
7			
10			
4			
5			
3			
3			
10			
3			
10			
3			
34			
29			
33			
6			
35			
3			
4			
12			
70			
3			
3			
4			
23			
17			
5			
45			
3			
8			
3			
39			
49			
3			
5			
3			
20			
810			
7			
81			
351			
5			
4			
3			
17			
52			
4			
5			
91			
49			
3			
3			
3			
12			
49			
3			
33			
5			
5			
3			
4			
33			
8			
9			
3			
5			
3			
36			
33			
8			
4			
3			
511			
14			
9			
11			
60			
3			
206			
3			
3			
178			
4			
5			
3			
5			
26			
11			
3			
16			
4			
3			
64			
4			
14			
6			
13			
22			
3			
23			
3			
16			
69			
85			
4			
34			
18			
3			
3			
7			
3			
3			
9			
8			
8			
7			
3			
3			
5			
18			
43			
3			
6			
33			
3			
34			
3			
53			
63			
15			
41			
3			
3			
6			
5			
4			
4			
3			
3			
25			
4			
3			
3			
3			
3			
21			
4			
232			
3			
4			
13			
3			
9			
24			
3			
13			
5			
4			
7			
3			
3			
3			
4			
56			
21			
3			
6			
15			
3			
20			
3			
4			
17			
8			
21			
37			
6			
4			
12			
8			
8			
3			
5			
7			
3			
4			
4			
4			
3			
4			
124			
212			
3			
38			
10			
3			
12			
25			
4			
3			
4			
3			
3			
9			
24			
521			
78			
4			
3			
12			
5			
3			
3			
4			
4			
34			
4			
5			
16			
6			
8			
16			
7			
63			
5			
18			
10			
13			
3			
3			
21			
23			
4			
12			
8			
3			
7			
7			
15			
7			
4			
11			
5			
3			
47			
5			
7			
13			
20			
22			
4			
29			
3			
14			
6			
14			
14			
7			
14			
3			
8			
4			
6			
53			
7			
3			
19			
5			
12			
4			
6			
3			
12			
10			
4			
3			
34			
20			
3			
13			
11			
11			
7			
3			
424			
6			
6			
7			
10			
7			
10			
11			
6			
3			
3			
17			
40			
4			
3			
7			
3			
27			
114			
5			
5			
7			
31			
16			
3			
4			
15			
10			
4			
4			
13			
18			
8			
3			
6			
6			
3			
11			
9			
3			
15			
13			
57			
22			
6			
137			
31			
22			
4			
4			
4			
3			
8			
34			
10			
10			
3			
6			
18			
4			
18			
3			
12			
18			
17			
140			
21			
3			
4			
3			
6			
23			
18			
26			
5			
4			
3			
21			
33			
18			
34			
79			
11			
6			
8			
9			
5			
88			
21			
3			
3			
15			
39			
9			
23			
8			
4			
19			
8			
3			
10			
3			
68			
3			
3			
6			
4			
12			
57			
4			
5			
3			
18			
28			
8			
124			
4			
60			
3			
16			
36			
8			
39			
10			
15			
173			
3			
7			
7			
7			
21			
3			
3			
38			
15			
3			
76			
20			
18			
20			
3			
12			
3			
5			
20			
19			
3			
16			
3			
21			
36			
51			
4			
13			
21			
143			
16			
24			
7			
10			
536			
3			
4			
3			
12			
8			
3			
3			
27			
43			
4			
4			
3			
6			
4			
3			
3			
4			
3			
22			
10			
4			
4			
60			
41			
6			
9			
6			
14			
13			
5			
3			
23			
14			
7			
5			
3			
85			
4			
34			
3			
6			
25			
3			
6			
3			
5			
8			
157			
8			
6			
221			
9			
35			
12			
9			
6			
13			
8			
8			
6			
31			
6			
24			
103			
16			
26			
29			
53			
80			
3			
3			
6			
3			
4			
4			
3			
12			
5			
77			
4			
3			
3			
587			
27			
107			
5			
20			
23			
11			
5			
4			
38			
4			
11			
11			
3			
3			
4			
3			
27			
6			
56			
3			
20			
139			
8			
4			
35			
3			
4			
55			
16			
34			
4			
3			
38			
3			
3			
3			
3			
5			
4			
3			
3			
3			
4			
4			
5			
3			
6			
4			
5			
4			
28			
3			
3			
3			
4			
4			
4			
5			
22			
13			
3			
3			
3			
3			
9			
5			
6			
6			
3			
3			
10			
3			
5			
10			
7			
3			
4			
4			
18			
16			
7			
4			
6			
3			
4			
3			
4			
31			
14			
3			
3			
21			
6			
5			
5			
10			
8			
5			
4			
17			
15			
3			
84			
32			
18			
3			
19			
32			
27			
89			
3			
69			
4			
29			
3			
17			
25			
6			
11			
6			
46			
3			
28			
25			
4			
15			
37			
45			
34			
3			
60			
40			
3			
8			
3			
6			
3			
3			
9			
3			
6			
6			
3			
3			
8			
3			
3			
4			
134			
3			
4			
27			
36			
209			
97			
12			
8			
4			
96			
45			
35			
3			
49			
35			
30			
3			
44			
12			
9			
18			
10			
4			
7			
3			
200			
4			
75			
68			
3			
49			
31			
11			
55			
7			
9			
41			
24			
6			
4			
3			
53			
21			
174			
347			
3			
6			
70			
5			
3			
147			
17			
3			
6			
25			
3			
3			
5			
141			
4			
3			
60			
167			
48			
21			
4			
51			
5			
8			
196			
4			
4			
10			
9			
16			
4			
10			
39			
6			
6			
64			
34			
5			
10			
6			
3			
26			
8			
75			
14			
3			
99			
42			
3			
11			
6			
46			
4			
3			
3			
3			
4			
4			
31			
36			
26			
6			
4			
16			
3			
3			
9			
150			
6			
5			
3			
79			
14			
22			
8			
19			
150			
4			
8			
4			
4			
5			
3			
23			
7			
3			
4			
21			
9			
21			
4			
348			
27			
125			
3			
33			
25			
8			
158			
49			
37			
7			
16			
9			
4			
7			
25			
60			
14			
22			
8			
12			
3			
6			
14			
46			
209			
19			
36			
36			
4			
4			
6			
34			
16			
5			
26			
12			
22			
8			
3			
53			
11			
33			
8			
24			
24			
98			
10			
35			
6			
8			
52			
86			
3			
3			
7			
15			
6			
91			
40			
23			
4			
43			
17			
51			
6			
188			
12			
5			
21			
33			
3			
9			
13			
42			
6			
10			
10			
12			
10			
32			
6			
14			
3			
13			
26			
45			
40			
131			
10			
12			
17			
17			
18			
79			
15			
180			
6			
3			
40			
8			
24			
18			
7			
19			
9			
22			
5			
120			
13			
3			
5			
3			
10			
3			
279			
61			
8			
45			
3			
47			
11			
35			
19			
30			
4			
4			
30			
3			
3			
22			
9			
73			
7			
26			
22			
22			
26			
8			
34			
18			
14			
44			
40			
40			
64			
11			
12			
41			
9			
5			
6			
15			
15			
12			
10			
28			
51			
12			
4			
4			
3			
42			
12			
16			
4			
12			
10			
29			
11			
21			
26			
3			
4			
4			
20			
7			
39			
6			
8			
12			
9			
3			
24			
12			
4			
48			
15			
5			
3			
99			
3			
3			
3			
4			
5			
29			
20			
8			
361			
3			
3			
4			
4			
9			
57			
97			
110			
16			
62			
20			
12			
20			
12			
3			
52			
4			
4			
5			
4			
30			
20			
17			
15			
23			
19			
25			
24			
16			
16			
3			
89			
4			
28			
52			
20			
10			
3			
29			
3			
3			
8			
121			
6			
50			
5			
44			
5			
3			
93			
4			
3			
133			
20			
42			
3			
3			
3			
5			
16			
4			
3			
3			
4			
37			
35			
5			
3			
9			
3			
3			
20			
4			
3			
3			
3			
5			
3			
9			
3			
3			
50			
5			
28			
3			
4			
4			
3			
27			
216			
23			
4			
8			
3			
3			
18			
147			
4			
8			
20			
43			
3			
3			
26			
7			
3			
3			
35			
49			
12			
4			
27			
3			
3			
83			
3			
5			
4			
44			
28			
3			
57			
34			
3			
3			
27			
3			
280			
4			
4			
3			
4			
4			
8			
12			
22			
3			
16			
3			
3			
3			
3			
3			
4			
145			
6			
3			
3			
7			
13			
576			
4			
4			
61			
4			
4			
3			
6			
16			
8			
3			
7			
33			
139			
6			
4			
3			
3			
3			
3			
3			
39			
9			
33			
327			
3			
3			
3			
3			
9			
156			
15			
39			
4			
3			
5			
3			
4			
17			
4			
3			
43			
5			
201			
17			
6			
7			
3			
4			
5			
19			
119			
30			
4			
3			
27			
11			
136			
22			
23			
14			
17			
3			
60			
12			
14			
14			
4			
3			
3			
9			
4			
54			
9			
65			
77			
3			
3			
4			
3			
3			
22			
3			
5			
3			
3			
11			
3			
12			
3			
52			
3			
184			
3			
3			
3			
92			
4			
4			
3			
3			
7			
3			
5			
6			
3			
34			
3			
3			
118			
9			
122			
63			
3			
3			
3			
52			
63			
3			
3			
5			
3			
5			
14			
7			
46			
3			
4			
35			
28			
11			
3			
5			
5			
3			
3			
5			
3			
4			
7			
107			
144			
3			
173			
28			
119			
32			
4			
52			
4			
7			
4			
3			
4			
55			
6			
7			
215			
4			
3			
15			
33			
12			
48			
3			
3			
3			
4			
5			
26			
8			
45			
3			
3			
6			
9			
11			
5			
34			
167			
15			
16			
11			
3			
4			
7			
3			
47			
5			
4			
3			
3			
3			
27			
16			
308			
4			
5			
24			
12			
27			
3			
10			
6			
6			
6			
4			
7			
14			
7			
5			
27			
47			
3			
3			
4			
3			
4			
5			
51			
32			
3			
12			
25			
3			
4			
4			
3			
3			
8			
5			
6			
4			
6			
3			
3			
5			
66			
52			
26			
3			
10			
3			
4			
7			
12			
23			
28			
10			
30			
4			
8			
4			
4			
4			
3			
20			
3			
16			
21			
13			
12			
22			
4			
7			
18			
4			
42			
12			
6			
5			
4			
64			
3			
13			
10			
3			
3			
15			
4			
63			
6			
6			
5			
8			
6			
4			
103			
3			
4			
5			
3			
4			
17			
18			
38			
6			
4			
9			
4			
5			
5			
5			
19			
5			
3			
20			
26			
3			
31			
6			
3			
39			
22			
17			
11			
891			
5			
3			
3			
4			
9			
19			
8			
4			
6			
6			
3			
3			
3			
3			
4			
16			
16			
4			
39			
29			
4			
4			
14			
5			
5			
5			
7			
4			
7			
39			
5			
45			
10			
5			
10			
5			
14			
3			
3			
12			
20			
34			
9			
5			
22			
3			
6			
4			
31			
5			
4			
15			
3			
3			
7			
102			
3			
13			
31			
32			
4			
8			
4			
5			
27			
16			
3			
8			
4			
30			
45			
3			
38			
5			
5			
10			
6			
11			
3			
3			
3			
7			
3			
7			
32			
5			
3			
29			
3			
3			
5			
3			
3			
3			
3			
4			
3			
3			
5			
7			
5			
3			
3			
5			
5			
18			
3			
80			
3			
4			
7			
13			
4			
3			
28			
4			
58			
4			
6			
3			
7			
3			
12			
12			
51			
4			
4			
3			
5			
11			
3			
3			
4			
4			
5			
4			
6			
4			
4			
29			
4			
4			
4			
5			
4			
45			
4			
4			
53			
3			
19			
108			
5			
45			
5			
5			
3			
3			
5			
14			
20			
4			
4			
4			
4			
8			
4			
5			
3			
3			
3			
3			
59			
6			
27			
3			
3			
3			
4			
5			
3			
3			
6			
4			
3			
3			
3			
3			
3			
4			
3			
5			
3			
3			
4			
3			
4			
4			
3			
3			
5			
8			
5			
4			
31			
368			
48			
7			
44			
3			
4			
5			
4			
3			
5			
3			
3			
3			
6			
3			
3			
15			
4			
3			
8			
4			
4			
21			
9			
58			
3			
7			
5			
3			
9			
8			
3			
5			
6			
4			
4			
5			
91			
3			
3			
27			
4			
3			
9			
6			
10			
18			
3			
5			
7			
4			
9			
51			
3			
5			
4			
4			
5			
5			
3			
6			
3			
6			
3			
6			
4			
6			
5			
3			
5			
4			
4			
3			
9			
6			
7			
183			
7			
7			
4			
39			
4			
8			
5			
3			
3			
3			
6			
4			
62			
6			
4			
6			
3			
5			
3			
4			
3			
3			
6			
6			
4			
7			
3			
4			
51			
3			
4			
3			
3			
3			
4			
3			
4			
3			
4			
3			
5			
3			
3			
3			
3			
6			
4			
5			
3			
3			
7			
28			
7			
3			
3			
4			
3			
3			
3			
5			
4			
107			
3			
3			
3			
3			
5			
3			
3			
3			
3			
5			
3			
3			
19			
27			
3			
4			
3			
3			
4			
3			
4			
3			
18			
14			
4			
4			
6			
3			
5			
3			
3			
3			
3			
3			
4			
6			
4			
9			
3			
3			
3			
3			
3			
3			
3			
3			
3			
3			
3			
6			
3			
3			
7			
4			
4			
3			
4			
4			
3			
6			
4			
3			
4			
5			
6			
6			
7			
6			
5			
4			
3			
4			
5			
4			
6			
3			
3			
3			
3			
3			
3			
5			
3			
3			
5			
5			
6			
4			
3			
3			
3			
4			
5			
3			
3			
21			
3			
4			
12			
75			
3			
3			
4			
5			
3			
17			
20			
15			
7			
4			
8			
50			
3			
4			
29			
3			
37			
4			
4			
3			
3			
3			
4			
4			
3			
3			
5			
4			
4			
6			
6			
3			
5			
5			
4			
3			
5			
3			
19			
4			
36			
3			
14			
5			
5			
9			
5			
4			
3			
59			
4			
5			
3			
8			
3			
3			
3			
6			
3			
4			
4			
6			
5			
4			
8			
14			
3			
3			
5			
4			
3			
5			
28			
6			
12			
3			
5			
5			
3			
4			
3			
4			
4			
3			
3			
4			
3			
6			
13			
5			
7			
5			
6			
9			
5			
6			
6			
3			
5			
4			
9			
12			
3			
7			
4			
12			
3			
11			
12			
3			
4			
9			
3			
5			
4			
3			
4			
5			
5			
6			
16			
18			
5			
6			
7			
4			
5			
4			
6			
3			
5			
4			
3			
4			
5			
3			
3			
6			
5			
3			
8			
4			
3			
3			
3			
7			
6			
4			
4			
4			
3			
4			
3			
3			
3			
6			
3			
3			
4			
3			
5			
6			
3			
5			
4			
5			
4			
3			
4			
3			
7			
6			
3			
3			
3			
3			
4			
8			
5			
3			
3			
3			
3			
3			
4			
4			
4			
3			
4			
4			
3			
3			
4			
7			
3			
3			
5			
3			
4			
3			
3			
4			
5			
3			
4			
6			
7			
4			
5			
3			
4			
4			
3			
3			
3			
3			
4			
7			
3			
3			
3			
3			
3			
6			
7			
10			
3			
3			
8			
3			
3			
3			
3			
3			
3			
4			
8			
3			
3			
4			
3			
3			
4			
6			
3			
3			
3			
5			
3			
4			
4			
4			
5			
5			
4			
4			
3			
6			
3			
4			
8			
4			
4			
3			
4			
3			
3			
3			
3			
4			
3			
3			
3			
5			
3			
3			
11			
3			
7			
3			
4			
3			
4			
7			
5			
4			
3			
5			
3			
3			
3			
4			
3			
3			
4			
3			
5			
3			
5			
4			
4			
4			
4			
3			
4			
5			
6			
7			
3			
3			
7			
3			
3			
3			
4			
3			
3			
4			
6			
3			
6			
6			
4			
4			
5			
7			
7			
5			
3			
3			
6			
4			
3			
4			
3			
8			
8			
3			
3			
4			
7			
5			
4			
9			
9			
4			
4			
4			
5			
7			
8			
8			
5			
7			
6			
6			
5			
5			
4			
3			
3			
4			
3			
4			
6			
5			
4			
3			
3			
3			
3			
3			
3			
3			
4			
15			
6			
3			
6			
3			
4			
5			
6			
4			
5			
3			
5			
7			
3			
3			
5			
3			
5			
3			
5			
4			
10			
5			
3			
4			
5			
6			
5			
17			
4			
6			
6			
4			
3			
5			
3			
5			
4			
9			
4			
8			
8			
5			
3			
4			
3			
3			
3			
8			
4			
3			
31			
3			
5			
3			
5			
6			
6			
4			
5			
8			
10			
19			
4			
3			
6			
4			
3			
5			
3			
5			
5			
4			
8			
5			
4			
7			
4			
3			
3			
5			
3			
44			
3			
4			
4			
3			
6			
4			
85			
3			
7			
5			
5			
6			
4			
3			
4			
8			
3			
3			
5			
5			
7			
100			
6			
3			
6			
3			
4			
4			
3			
3			
3			
5			
6			
6			
7			
3			
3			
3			
3			
6			
3			
8			
4			
5			
3			
3			
41			
4			
4			
4			
115			
30			
5			
4			
3			
5			
3			
3			
21			
6			
4			
3			
3			
6			
22			
4			
6			
5			
4			
6			
3			
3			
5			
13			
3			
6			
7			
7			
3			
4			
5			
4			
4			
3			
36			
41			
96			
96			
13			
4			
4			
3			
27			
5			
18			
4			
3			
9			
12			
6			
15			
12			
40			
47			
6			
6			
13			
14			
5			
4			
4			
28			
6			
17			
20			
11			
8			
25			
10			
7			
20			
13			
16			
40			
11			
9			
21			
13			
8			
10			
15			
19			
13			
3			
5			
12			
4			
11			
43			
10			
5			
4			
3			
4			
4			
4			
8			
3			
4			
7			
5			
3			
4			
7			
101			
5			
3			
3			
3			
3			
3			
43			
6			
3			
3			
3			
29			
3			
4			
3			
10			
25			
3			
6			
3			
3			
4			
6			
3			
4			
9			
5			
7			
6			
3			
3			
3			
3			
5			
3			
3			
5			
3			
6			
6			
7			
3			
3			
3			
3			
119			
7			
4			
3			
5			
69			
9			
3			
3			
4			
3			
3			
4			
17			
3			
15			
4			
18			
7			
3			
3			
5			
3			
10			
8			
4			
6			
6			
3			
3			
7			
4			
33			
4			
11			
33			
7			
28			
4			
3			
18			
3			
3			
4			
6			
4			
12			
3			
5			
4			
6			
67			
25			
5			
16			
6			
24			
4			
12			
26			
3			
19			
3			
3			
4			
4			
6			
7			
5			
148			
70			
3			
5			
7			
6			
6			
19			
9			
3			
3			
3			
13			
3			
4			
39			
8			
3			
4			
3			
5			
5			
8			
11			
4			
6			
256			
4			
29			
130			
3			
4			
4			
23			
201			
21			
11			
24			
4			
14			
9			
7			
8			
3			
5			
16			
3			
3			
3			
3			
4			
3			
5			
3			
3			
3			
3			
6			
3			
3			
5			
7			
3			
4			
4			
3			
4			
7			
3			
58			
319			
3			
5			
6			
4			
4			
4			
3			
3			
3			
7			
3			
4			
3			
3			
3			
4			
6			
29			
4			
32			
11			
7			
28			
14			
57			
30			
205			
10			
3			
6			
80			
11			
4			
10			
26			
13			
8			
15			
12			
10			
9			
5			
17			
3			
3			
15			
102			
6			
55			
110			
96			
255			
5			
56			
3			
7			
3			
3			
5			
40			
43			
7			
21			
3			
3			
28			
18			
19			
14			
4			
4			
11			
3			
4			
3			
3			
4			
5			
9			
10			
28			
214			
25			
11			
5			
3			
3			
3			
4			
48			
3			
3			
9			
5			
7			
163			
4			
3			
144			
63			
5			
4			
3			
4			
5			
4			
3			
3			
4			
5			
44			
3			
5			
8			
3			
3			
10			
3			
3			
10			
34			
14			
3			
119			
8			
4			
9			
5			
45			
15			
253			
113			
6			
8			
3			
3			
38			
12			
88			
5			
3			
23			
5			
3			
45			
76			
6			
3			
6			
7			
5			
4			
3			
3			
16			
51			
11			
12			
23			
32			
4			
23			
7			
34			
12			
26			
39			
23			
15			
65			
12			
27			
44			
14			
6			
3			
4			
5			
5			
3			
3			
10			
4			
20			
27			
8			
8			
8			
6			
26			
17			
3			
3			
3			
18			
14			
17			
5			
3			
12			
3			
7			
41			
4			
7			
84			
12			
13			
79			
4			
75			
18			
29			
20			
9			
4			
16			
14			
7			
8			
11			
4			
4			
8			
30			
6			
40			
8			
11			
14			
6			
44			
35			
3			
4			
5			
65			
3			
8			
29			
74			
13			
3			
9			
3			
8			
16			
