ID	Intercept	devpressure_0_5_01	dist_interchanges_mi	forest_2001_smooth_perc	road_dens_perc	slope
13	-2.36083774753681	0.0935031552293076	-0.110938216882382	-0.0212789122414519	0.170450090969394	-0.324248042507901
69	-2.56007477067847	0.0935031552293076	-0.110938216882382	-0.0212789122414519	0.170450090969394	-0.324248042507901
