ID	Intercept	devpressure_0_5_92	dist_interchanges_mi	dist_to_protected_mi	forest_1992_smooth_perc	road_dens_perc	slope	view_size
13	-2.65691296722922	0.0312517098038041	-0.064054482535358	-0.0694845026218817	-0.0244292035029012	0.209440944721402	-0.317506953743522	0.00674671053700781
69	-3.27114119093825	0.0312517098038041	-0.064054482535358	-0.0694845026218817	-0.0244292035029012	0.209440944721402	-0.317506953743522	0.00674671053700781
